Nome file,Classe,Sottoclasse,Durata
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg88,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg89,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg9,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg90,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg91,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg92,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg93,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg94,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg95,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg96,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg97,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg98,Non-Target,Pygmy Blue Whale,4000
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554_seg99,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg1,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg10,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg100,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg101,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg102,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg103,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg104,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg105,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg106,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg107,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg108,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg109,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg11,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg110,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg111,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg112,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg113,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg114,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg115,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg116,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg117,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg118,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg119,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg12,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg120,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg121,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg122,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg123,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg124,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg125,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg126,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg127,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg128,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg129,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg13,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg130,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg131,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg132,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg133,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg134,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg135,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg136,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg137,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg138,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg139,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg14,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg140,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg141,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg142,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg143,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg144,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg145,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg146,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg147,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg148,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg149,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg15,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg150,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg151,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg152,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg153,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg154,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg155,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg156,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg157,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg158,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg159,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg16,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg160,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg161,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg162,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg163,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg164,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg165,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg166,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg167,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg168,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg169,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg17,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg170,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg171,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg172,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg173,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg174,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg175,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg176,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg177,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg178,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg179,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg18,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg180,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg181,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg182,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg183,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg184,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg185,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg186,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg187,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg188,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg189,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg19,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg190,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg191,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg192,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg193,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg194,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg195,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg196,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg197,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg198,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg199,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg2,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg20,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg200,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg21,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg22,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg23,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg24,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg25,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg26,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg27,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg28,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg29,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg3,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg30,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg31,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg32,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg33,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg34,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg35,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg36,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg37,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg38,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg39,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg4,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg40,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg41,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg42,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg43,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg44,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg45,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg46,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg47,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg48,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg49,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg5,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg50,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg51,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg52,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg53,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg54,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg55,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg56,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg57,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg58,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg59,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg6,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg60,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg61,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg62,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg63,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg64,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg65,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg66,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg67,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg68,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg69,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg7,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg70,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg71,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg72,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg73,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg74,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg75,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg76,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg77,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg78,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg79,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg8,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg80,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg81,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg82,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg83,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg84,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg85,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg86,Non-Target,Pygmy Blue Whale,4000
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1_seg87,Non-Target,Pygmy Blue Whale,4000
