Nome file,Classe,Sottoclasse,Durata,Numero di segmento,File di Provenienza
SanctSound_CI04_01_soundscape_20181112T202445Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_CI04_01_soundscape_20181112T202445Z.wav
SanctSound_CI04_01_soundscape_20181112T202445Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_CI04_01_soundscape_20181112T202445Z.wav
SanctSound_CI04_01_soundscape_20181112T202445Z_seg15.wav,Non-Target,Soundscape,3.99071875,15,SanctSound_CI04_01_soundscape_20181112T202445Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg15.wav,Non-Target,Soundscape,4.0,15,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_CI05_01_soundscape_20181218T211300Z_seg16.wav,Non-Target,Soundscape,4.1666666666666665e-05,16,SanctSound_CI05_01_soundscape_20181218T211300Z.wav
SanctSound_FK01_04_soundscape_20200411T021250Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_FK01_04_soundscape_20200411T021250Z.wav
SanctSound_FK01_04_soundscape_20200411T021250Z_seg2.wav,Non-Target,Soundscape,1.0,2,SanctSound_FK01_04_soundscape_20200411T021250Z.wav
SanctSound_FK02_05_soundscape_20200812T030006Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_FK02_05_soundscape_20200812T030006Z.wav
SanctSound_FK02_05_soundscape_20200812T030006Z_seg2.wav,Non-Target,Soundscape,1.0,2,SanctSound_FK02_05_soundscape_20200812T030006Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_FK03_01_soundscape_20190324T000934Z_seg15.wav,Non-Target,Soundscape,4.0,15,SanctSound_FK03_01_soundscape_20190324T000934Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR01_01_soundscape_20190131T101235Z_seg15.wav,Non-Target,Soundscape,4.0,15,SanctSound_GR01_01_soundscape_20190131T101235Z.wav
SanctSound_GR02_02_soundscape_20190904T043140Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_GR02_02_soundscape_20190904T043140Z.wav
SanctSound_GR02_02_soundscape_20190904T043140Z_seg2.wav,Non-Target,Soundscape,1.0,2,SanctSound_GR02_02_soundscape_20190904T043140Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg15.wav,Non-Target,Soundscape,4.0,15,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI01_01_soundscape_20181130T170941Z_seg16.wav,Non-Target,Soundscape,0.164,16,SanctSound_HI01_01_soundscape_20181130T170941Z.wav
SanctSound_HI03_01_soundscape_20190105T084747Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_HI03_01_soundscape_20190105T084747Z.wav
SanctSound_HI03_01_soundscape_20190105T084747Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_HI03_01_soundscape_20190105T084747Z.wav
SanctSound_HI03_01_soundscape_20190105T084747Z_seg3.wav,Non-Target,Soundscape,2.000072916666667,3,SanctSound_HI03_01_soundscape_20190105T084747Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_HI04_01_soundscape_20181207T035759Z_seg15.wav,Non-Target,Soundscape,3.977010416666667,15,SanctSound_HI04_01_soundscape_20181207T035759Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB01_01_soundscape_20190209T021012Z_seg15.wav,Non-Target,Soundscape,4.0,15,SanctSound_MB01_01_soundscape_20190209T021012Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg15.wav,Non-Target,Soundscape,4.0,15,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_MB02_01_soundscape_20190407T061831Z_seg16.wav,Non-Target,Soundscape,0.0013541666666666667,16,SanctSound_MB02_01_soundscape_20190407T061831Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC01_01_soundscape_190312235917Z_seg15.wav,Non-Target,Soundscape,4.0,15,SanctSound_OC01_01_soundscape_190312235917Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg8.wav,Non-Target,Soundscape,4.0,8,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg9.wav,Non-Target,Soundscape,4.0,9,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg10.wav,Non-Target,Soundscape,4.0,10,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg11.wav,Non-Target,Soundscape,4.0,11,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg12.wav,Non-Target,Soundscape,4.0,12,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg13.wav,Non-Target,Soundscape,4.0,13,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg14.wav,Non-Target,Soundscape,4.0,14,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z_seg15.wav,Non-Target,Soundscape,4.0,15,SanctSound_OC02_01_rain_vessel_whales_sealbombs_20190418T141706Z.wav
SanctSound_OC03_02_soundscape_20191220T211558Z_seg1.wav,Non-Target,Soundscape,4.0,1,SanctSound_OC03_02_soundscape_20191220T211558Z.wav
SanctSound_OC03_02_soundscape_20191220T211558Z_seg2.wav,Non-Target,Soundscape,4.0,2,SanctSound_OC03_02_soundscape_20191220T211558Z.wav
SanctSound_OC03_02_soundscape_20191220T211558Z_seg3.wav,Non-Target,Soundscape,4.0,3,SanctSound_OC03_02_soundscape_20191220T211558Z.wav
SanctSound_OC03_02_soundscape_20191220T211558Z_seg4.wav,Non-Target,Soundscape,4.0,4,SanctSound_OC03_02_soundscape_20191220T211558Z.wav
SanctSound_OC03_02_soundscape_20191220T211558Z_seg5.wav,Non-Target,Soundscape,4.0,5,SanctSound_OC03_02_soundscape_20191220T211558Z.wav
SanctSound_OC03_02_soundscape_20191220T211558Z_seg6.wav,Non-Target,Soundscape,4.0,6,SanctSound_OC03_02_soundscape_20191220T211558Z.wav
SanctSound_OC03_02_soundscape_20191220T211558Z_seg7.wav,Non-Target,Soundscape,4.0,7,SanctSound_OC03_02_soundscape_20191220T211558Z.wav
